DieId,Pass,HBIN,SBIN,DieLocation
d1219,1,HBIN_1,SBIN_PASS,"-21.90,-38.75"
d1220,1,HBIN_1,SBIN_PASS,"-21.90,-34.45"
d1221,1,HBIN_1,SBIN_PASS,"-21.90,-30.15"
d1222,1,HBIN_1,SBIN_PASS,"-21.90,-25.85"
d1223,1,HBIN_1,SBIN_PASS,"-21.90,-21.55"
d1224,1,HBIN_1,SBIN_PASS,"-21.90,-17.25"
d1225,1,HBIN_1,SBIN_PASS,"-21.90,-12.95"
d1226,1,HBIN_1,SBIN_PASS,"-21.90,-8.65"
d1227,1,HBIN_1,SBIN_PASS,"-21.90,-4.35"
d1228,1,HBIN_1,SBIN_PASS,"-21.90,-0.05"
d1229,1,HBIN_1,SBIN_PASS,"-21.90,4.25"
d1230,1,HBIN_1,SBIN_PASS,"-21.90,8.55"
d1231,1,HBIN_1,SBIN_PASS,"-21.90,12.85"
d1232,1,HBIN_1,SBIN_PASS,"-21.90,17.15"
d1233,1,HBIN_1,SBIN_PASS,"-21.90,21.45"
d1234,1,HBIN_1,SBIN_PASS,"-21.90,25.75"
d1235,1,HBIN_1,SBIN_PASS,"-21.90,30.05"
d1236,1,HBIN_1,SBIN_PASS,"-21.90,34.35"
d1237,1,HBIN_1,SBIN_PASS,"-21.90,38.65"
d1238,1,HBIN_1,SBIN_PASS,"-21.90,42.95"
d1239,1,HBIN_1,SBIN_PASS,"-21.90,47.25"
d1240,1,HBIN_1,SBIN_PASS,"-21.90,51.55"
d1241,1,HBIN_1,SBIN_PASS,"-21.90,55.85"
d1242,1,HBIN_1,SBIN_PASS,"-21.90,60.15"
d1243,1,HBIN_1,SBIN_PASS,"-21.90,64.45"
d1244,1,HBIN_1,SBIN_PASS,"-21.90,68.75"
d1245,1,HBIN_1,SBIN_PASS,"-21.90,73.05"
d1246,1,HBIN_1,SBIN_PASS,"-21.90,77.35"
d1247,1,HBIN_1,SBIN_PASS,"-21.90,81.65"
d1248,1,HBIN_1,SBIN_PASS,"-21.90,85.95"
d1249,1,HBIN_1,SBIN_PASS,"-21.90,90.25"
d1250,0,HBIN_3,SBIN_TIMING_ERR,"-21.90,94.55"
d1251,0,HBIN_2,SBIN_CONT_GND,"-21.90,98.85"
d1252,1,HBIN_1,SBIN_PASS,"-21.90,103.15"
d1253,1,HBIN_1,SBIN_PASS,"-21.90,107.45"
d1254,1,HBIN_1,SBIN_PASS,"-21.90,111.75"
d1255,0,HBIN_2,SBIN_PROBE_WEAR,"-21.90,116.05"
d1256,1,HBIN_1,SBIN_PASS,"-21.90,120.35"
d1257,1,HBIN_1,SBIN_PASS,"-21.90,124.65"
d1258,1,HBIN_1,SBIN_PASS,"-21.90,128.95"
d1259,1,HBIN_1,SBIN_PASS,"-21.90,133.25"
d1260,0,HBIN_3,SBIN_LOGIC_ERR,"-21.90,137.55"
d1261,0,HBIN_4,SBIN_GAIN_LOW,"-21.90,141.85"
d1262,0,HBIN_2,SBIN_CONT_GND,"-16.90,-141.95"
d1263,0,HBIN_2,SBIN_OPEN_PAD,"-16.90,-137.65"
d1264,0,HBIN_3,SBIN_PWR_ERR,"-16.90,-133.35"
d1265,1,HBIN_1,SBIN_PASS,"-16.90,-129.05"
d1266,0,HBIN_3,SBIN_TIMING_ERR,"-16.90,-124.75"
d1267,0,HBIN_3,SBIN_LOGIC_ERR,"-16.90,-120.45"
d1268,0,HBIN_2,SBIN_CONT_GND,"-16.90,-116.15"
d1269,0,HBIN_3,SBIN_PWR_ERR,"-16.90,-111.85"
d1270,1,HBIN_1,SBIN_PASS,"-16.90,-107.55"
d1271,1,HBIN_1,SBIN_PASS,"-16.90,-103.25"
d1272,1,HBIN_1,SBIN_PASS,"-16.90,-98.95"
d1273,1,HBIN_1,SBIN_PASS,"-16.90,-94.65"
d1274,1,HBIN_1,SBIN_PASS,"-16.90,-90.35"
d1275,1,HBIN_1,SBIN_PASS,"-16.90,-86.05"
d1276,1,HBIN_1,SBIN_PASS,"-16.90,-81.75"
d1277,1,HBIN_1,SBIN_PASS,"-16.90,-77.45"
d1278,1,HBIN_1,SBIN_PASS,"-16.90,-73.15"
d1279,1,HBIN_1,SBIN_PASS,"-16.90,-68.85"
d1280,1,HBIN_1,SBIN_PASS,"-16.90,-64.55"
d1281,1,HBIN_1,SBIN_PASS,"-16.90,-60.25"
d1282,1,HBIN_1,SBIN_PASS,"-16.90,-55.95"
d1283,1,HBIN_1,SBIN_PASS,"-16.90,-51.65"
d1284,1,HBIN_1,SBIN_PASS,"-16.90,-47.35"
d1285,1,HBIN_1,SBIN_PASS,"-16.90,-43.05"
d1286,1,HBIN_1,SBIN_PASS,"-16.90,-38.75"
d1287,1,HBIN_1,SBIN_PASS,"-16.90,-34.45"
d1288,1,HBIN_1,SBIN_PASS,"-16.90,-30.15"
d1289,0,HBIN_3,SBIN_LOGIC_ERR,"-16.90,-25.85"
d1290,1,HBIN_1,SBIN_PASS,"-16.90,-21.55"
d1291,1,HBIN_1,SBIN_PASS,"-16.90,-17.25"
d1292,1,HBIN_1,SBIN_PASS,"-16.90,-12.95"
d1293,1,HBIN_1,SBIN_PASS,"-16.90,-8.65"
d1294,1,HBIN_1,SBIN_PASS,"-16.90,-4.35"
d1295,1,HBIN_1,SBIN_PASS,"-16.90,-0.05"
d1296,1,HBIN_1,SBIN_PASS,"-16.90,4.25"
d1297,1,HBIN_1,SBIN_PASS,"-16.90,8.55"
d1298,1,HBIN_1,SBIN_PASS,"-16.90,12.85"
d1299,1,HBIN_1,SBIN_PASS,"-16.90,17.15"
d1300,1,HBIN_1,SBIN_PASS,"-16.90,21.45"
d1301,1,HBIN_1,SBIN_PASS,"-16.90,25.75"
d1302,1,HBIN_1,SBIN_PASS,"-16.90,30.05"
d1303,0,HBIN_2,SBIN_PROBE_WEAR,"-16.90,34.35"
d1304,1,HBIN_1,SBIN_PASS,"-16.90,38.65"
d1305,0,HBIN_2,SBIN_OPEN_PAD,"-16.90,42.95"
d1306,1,HBIN_1,SBIN_PASS,"-16.90,47.25"
d1307,1,HBIN_1,SBIN_PASS,"-16.90,51.55"
d1308,1,HBIN_1,SBIN_PASS,"-16.90,55.85"
d1309,1,HBIN_1,SBIN_PASS,"-16.90,60.15"
d1310,1,HBIN_1,SBIN_PASS,"-16.90,64.45"
d1311,1,HBIN_1,SBIN_PASS,"-16.90,68.75"
d1312,1,HBIN_1,SBIN_PASS,"-16.90,73.05"
d1313,1,HBIN_1,SBIN_PASS,"-16.90,77.35"
d1314,1,HBIN_1,SBIN_PASS,"-16.90,81.65"
d1315,1,HBIN_1,SBIN_PASS,"-16.90,85.95"
d1316,1,HBIN_1,SBIN_PASS,"-16.90,90.25"
d1317,1,HBIN_1,SBIN_PASS,"-16.90,94.55"
d1318,1,HBIN_1,SBIN_PASS,"-16.90,98.85"
d1319,1,HBIN_1,SBIN_PASS,"-16.90,103.15"
d1320,1,HBIN_1,SBIN_PASS,"-16.90,107.45"
d1321,1,HBIN_1,SBIN_PASS,"-16.90,111.75"
d1322,1,HBIN_1,SBIN_PASS,"-16.90,116.05"
d1323,1,HBIN_1,SBIN_PASS,"-16.90,120.35"
d1324,1,HBIN_1,SBIN_PASS,"-16.90,124.65"
d1325,1,HBIN_1,SBIN_PASS,"-16.90,128.95"
d1326,1,HBIN_1,SBIN_PASS,"-16.90,133.25"
d1327,1,HBIN_1,SBIN_PASS,"-16.90,137.55"
d1328,0,HBIN_2,SBIN_PROBE_WEAR,"-16.90,141.85"
d1329,1,HBIN_1,SBIN_PASS,"-11.90,-141.95"
d1330,0,HBIN_3,SBIN_TIMING_ERR,"-11.90,-137.65"
d1331,1,HBIN_1,SBIN_PASS,"-11.90,-133.35"
d1332,0,HBIN_4,SBIN_GAIN_LOW,"-11.90,-129.05"
d1333,0,HBIN_3,SBIN_LOGIC_ERR,"-11.90,-124.75"
d1334,1,HBIN_1,SBIN_PASS,"-11.90,-120.45"
d1335,1,HBIN_1,SBIN_PASS,"-11.90,-116.15"
d1336,1,HBIN_1,SBIN_PASS,"-11.90,-111.85"
d1337,1,HBIN_1,SBIN_PASS,"-11.90,-107.55"
d1338,1,HBIN_1,SBIN_PASS,"-11.90,-103.25"
d1339,0,HBIN_2,SBIN_PROBE_WEAR,"-11.90,-98.95"
d1340,0,HBIN_4,SBIN_VTH_DRIFT,"-11.90,-94.65"
d1341,1,HBIN_1,SBIN_PASS,"-11.90,-90.35"
d1342,1,HBIN_1,SBIN_PASS,"-11.90,-86.05"
d1343,1,HBIN_1,SBIN_PASS,"-11.90,-81.75"
d1344,1,HBIN_1,SBIN_PASS,"-11.90,-77.45"
d1345,1,HBIN_1,SBIN_PASS,"-11.90,-73.15"
d1346,0,HBIN_2,SBIN_OPEN_PAD,"-11.90,-68.85"
d1347,1,HBIN_1,SBIN_PASS,"-11.90,-64.55"
d1348,1,HBIN_1,SBIN_PASS,"-11.90,-60.25"
d1349,1,HBIN_1,SBIN_PASS,"-11.90,-55.95"
d1350,0,HBIN_4,SBIN_VTH_DRIFT,"-11.90,-51.65"
d1351,1,HBIN_1,SBIN_PASS,"-11.90,-47.35"
d1352,1,HBIN_1,SBIN_PASS,"-11.90,-43.05"
d1353,1,HBIN_1,SBIN_PASS,"-11.90,-38.75"
d1354,1,HBIN_1,SBIN_PASS,"-11.90,-34.45"
d1355,1,HBIN_1,SBIN_PASS,"-11.90,-30.15"
d1356,1,HBIN_1,SBIN_PASS,"-11.90,-25.85"
d1357,1,HBIN_1,SBIN_PASS,"-11.90,-21.55"
d1358,1,HBIN_1,SBIN_PASS,"-11.90,-17.25"
d1359,1,HBIN_1,SBIN_PASS,"-11.90,-12.95"
d1360,1,HBIN_1,SBIN_PASS,"-11.90,-8.65"
d1361,1,HBIN_1,SBIN_PASS,"-11.90,-4.35"
d1362,0,HBIN_3,SBIN_TIMING_ERR,"-11.90,-0.05"
d1363,1,HBIN_1,SBIN_PASS,"-11.90,4.25"
d1364,1,HBIN_1,SBIN_PASS,"-11.90,8.55"
d1365,1,HBIN_1,SBIN_PASS,"-11.90,12.85"
d1366,1,HBIN_1,SBIN_PASS,"-11.90,17.15"
d1367,1,HBIN_1,SBIN_PASS,"-11.90,21.45"
d1368,1,HBIN_1,SBIN_PASS,"-11.90,25.75"
d1369,0,HBIN_3,SBIN_TIMING_ERR,"-11.90,30.05"
d1370,1,HBIN_1,SBIN_PASS,"-11.90,34.35"
d1371,1,HBIN_1,SBIN_PASS,"-11.90,38.65"
d1372,0,HBIN_2,SBIN_CONT_GND,"-11.90,42.95"
d1373,1,HBIN_1,SBIN_PASS,"-11.90,47.25"
d1374,1,HBIN_1,SBIN_PASS,"-11.90,51.55"
d1375,1,HBIN_1,SBIN_PASS,"-11.90,55.85"
d1376,1,HBIN_1,SBIN_PASS,"-11.90,60.15"
d1377,0,HBIN_3,SBIN_LOGIC_ERR,"-11.90,64.45"
d1378,1,HBIN_1,SBIN_PASS,"-11.90,68.75"
d1379,1,HBIN_1,SBIN_PASS,"-11.90,73.05"
d1380,1,HBIN_1,SBIN_PASS,"-11.90,77.35"
d1381,1,HBIN_1,SBIN_PASS,"-11.90,81.65"
d1382,1,HBIN_1,SBIN_PASS,"-11.90,85.95"
d1383,0,HBIN_2,SBIN_CONT_GND,"-11.90,90.25"
d1384,0,HBIN_2,SBIN_PROBE_WEAR,"-11.90,94.55"
d1385,1,HBIN_1,SBIN_PASS,"-11.90,98.85"
d1386,1,HBIN_1,SBIN_PASS,"-11.90,103.15"
d1387,1,HBIN_1,SBIN_PASS,"-11.90,107.45"
d1388,0,HBIN_3,SBIN_TIMING_ERR,"-11.90,111.75"
d1389,1,HBIN_1,SBIN_PASS,"-11.90,116.05"
d1390,0,HBIN_2,SBIN_PROBE_WEAR,"-11.90,120.35"
d1391,1,HBIN_1,SBIN_PASS,"-11.90,124.65"
d1392,1,HBIN_1,SBIN_PASS,"-11.90,128.95"
d1393,0,HBIN_2,SBIN_CONT_GND,"-11.90,133.25"
d1394,1,HBIN_1,SBIN_PASS,"-11.90,137.55"
d1395,0,HBIN_4,SBIN_GAIN_LOW,"-11.90,141.85"
d1396,0,HBIN_2,SBIN_PROBE_WEAR,"-6.90,-141.95"
d1397,1,HBIN_1,SBIN_PASS,"-6.90,-137.65"
d1398,0,HBIN_2,SBIN_OPEN_PAD,"-6.90,-133.35"
d1399,1,HBIN_1,SBIN_PASS,"-6.90,-129.05"
d1400,0,HBIN_2,SBIN_PROBE_WEAR,"-6.90,-124.75"
d1401,0,HBIN_2,SBIN_PROBE_WEAR,"-6.90,-120.45"
d1402,0,HBIN_3,SBIN_TIMING_ERR,"-6.90,-116.15"
d1403,1,HBIN_1,SBIN_PASS,"-6.90,-111.85"
d1404,1,HBIN_1,SBIN_PASS,"-6.90,-107.55"
d1405,1,HBIN_1,SBIN_PASS,"-6.90,-103.25"
d1406,0,HBIN_2,SBIN_PROBE_WEAR,"-6.90,-98.95"
d1407,1,HBIN_1,SBIN_PASS,"-6.90,-94.65"
d1408,1,HBIN_1,SBIN_PASS,"-6.90,-90.35"
d1409,1,HBIN_1,SBIN_PASS,"-6.90,-86.05"
d1410,1,HBIN_1,SBIN_PASS,"-6.90,-81.75"
d1411,1,HBIN_1,SBIN_PASS,"-6.90,-77.45"
d1412,1,HBIN_1,SBIN_PASS,"-6.90,-73.15"
d1413,0,HBIN_3,SBIN_LOGIC_ERR,"-6.90,-68.85"
d1414,1,HBIN_1,SBIN_PASS,"-6.90,-64.55"
d1415,1,HBIN_1,SBIN_PASS,"-6.90,-60.25"
d1416,1,HBIN_1,SBIN_PASS,"-6.90,-55.95"
d1417,1,HBIN_1,SBIN_PASS,"-6.90,-51.65"
d1418,1,HBIN_1,SBIN_PASS,"-6.90,-47.35"
d1419,1,HBIN_1,SBIN_PASS,"-6.90,-43.05"
d1420,1,HBIN_1,SBIN_PASS,"-6.90,-38.75"
d1421,1,HBIN_1,SBIN_PASS,"-6.90,-34.45"
d1422,1,HBIN_1,SBIN_PASS,"-6.90,-30.15"
d1423,1,HBIN_1,SBIN_PASS,"-6.90,-25.85"
d1424,1,HBIN_1,SBIN_PASS,"-6.90,-21.55"
d1425,1,HBIN_1,SBIN_PASS,"-6.90,-17.25"
d1426,1,HBIN_1,SBIN_PASS,"-6.90,-12.95"
d1427,1,HBIN_1,SBIN_PASS,"-6.90,-8.65"
d1428,1,HBIN_1,SBIN_PASS,"-6.90,-4.35"
d1429,1,HBIN_1,SBIN_PASS,"-6.90,-0.05"
d1430,1,HBIN_1,SBIN_PASS,"-6.90,4.25"
d1431,1,HBIN_1,SBIN_PASS,"-6.90,8.55"
d1432,1,HBIN_1,SBIN_PASS,"-6.90,12.85"
d1433,1,HBIN_1,SBIN_PASS,"-6.90,17.15"
d1434,1,HBIN_1,SBIN_PASS,"-6.90,21.45"
d1435,0,HBIN_2,SBIN_PROBE_WEAR,"-6.90,25.75"
d1436,1,HBIN_1,SBIN_PASS,"-6.90,30.05"
d1437,1,HBIN_1,SBIN_PASS,"-6.90,34.35"
d1438,1,HBIN_1,SBIN_PASS,"-6.90,38.65"
d1439,1,HBIN_1,SBIN_PASS,"-6.90,42.95"
d1440,1,HBIN_1,SBIN_PASS,"-6.90,47.25"
d1441,1,HBIN_1,SBIN_PASS,"-6.90,51.55"
d1442,1,HBIN_1,SBIN_PASS,"-6.90,55.85"
d1443,1,HBIN_1,SBIN_PASS,"-6.90,60.15"
d1444,1,HBIN_1,SBIN_PASS,"-6.90,64.45"
d1445,1,HBIN_1,SBIN_PASS,"-6.90,68.75"
d1446,1,HBIN_1,SBIN_PASS,"-6.90,73.05"
d1447,1,HBIN_1,SBIN_PASS,"-6.90,77.35"
d1448,1,HBIN_1,SBIN_PASS,"-6.90,81.65"
d1449,0,HBIN_4,SBIN_VTH_DRIFT,"-6.90,85.95"
d1450,1,HBIN_1,SBIN_PASS,"-6.90,90.25"
d1451,0,HBIN_3,SBIN_PWR_ERR,"-6.90,94.55"
d1452,1,HBIN_1,SBIN_PASS,"-6.90,98.85"
d1453,1,HBIN_1,SBIN_PASS,"-6.90,103.15"
d1454,1,HBIN_1,SBIN_PASS,"-6.90,107.45"
d1455,1,HBIN_1,SBIN_PASS,"-6.90,111.75"
d1456,1,HBIN_1,SBIN_PASS,"-6.90,116.05"
d1457,1,HBIN_1,SBIN_PASS,"-6.90,120.35"
d1458,0,HBIN_3,SBIN_TIMING_ERR,"-6.90,124.65"
d1459,1,HBIN_1,SBIN_PASS,"-6.90,128.95"
d1460,0,HBIN_4,SBIN_GAIN_LOW,"-6.90,133.25"
d1461,0,HBIN_2,SBIN_PROBE_WEAR,"-6.90,137.55"
d1462,0,HBIN_4,SBIN_GAIN_LOW,"-6.90,141.85"
d1463,0,HBIN_3,SBIN_LOGIC_ERR,"-1.90,-141.95"
d1464,0,HBIN_2,SBIN_PROBE_WEAR,"-1.90,-137.65"
d1465,1,HBIN_1,SBIN_PASS,"-1.90,-133.35"
d1466,1,HBIN_1,SBIN_PASS,"-1.90,-129.05"
d1467,0,HBIN_2,SBIN_PROBE_WEAR,"-1.90,-124.75"
d1468,1,HBIN_1,SBIN_PASS,"-1.90,-120.45"
d1469,0,HBIN_3,SBIN_PWR_ERR,"-1.90,-116.15"
d1470,1,HBIN_1,SBIN_PASS,"-1.90,-111.85"
d1471,0,HBIN_2,SBIN_CONT_GND,"-1.90,-107.55"
d1472,0,HBIN_4,SBIN_GAIN_LOW,"-1.90,-103.25"
d1473,1,HBIN_1,SBIN_PASS,"-1.90,-98.95"
d1474,1,HBIN_1,SBIN_PASS,"-1.90,-94.65"
d1475,1,HBIN_1,SBIN_PASS,"-1.90,-90.35"
d1476,1,HBIN_1,SBIN_PASS,"-1.90,-86.05"
d1477,1,HBIN_1,SBIN_PASS,"-1.90,-81.75"
d1478,1,HBIN_1,SBIN_PASS,"-1.90,-77.45"
d1479,1,HBIN_1,SBIN_PASS,"-1.90,-73.15"
d1480,1,HBIN_1,SBIN_PASS,"-1.90,-68.85"
d1481,1,HBIN_1,SBIN_PASS,"-1.90,-64.55"
d1482,1,HBIN_1,SBIN_PASS,"-1.90,-60.25"
d1483,1,HBIN_1,SBIN_PASS,"-1.90,-55.95"
d1484,1,HBIN_1,SBIN_PASS,"-1.90,-51.65"
d1485,1,HBIN_1,SBIN_PASS,"-1.90,-47.35"
d1486,1,HBIN_1,SBIN_PASS,"-1.90,-43.05"
d1487,1,HBIN_1,SBIN_PASS,"-1.90,-38.75"
d1488,1,HBIN_1,SBIN_PASS,"-1.90,-34.45"
d1489,1,HBIN_1,SBIN_PASS,"-1.90,-30.15"
d1490,1,HBIN_1,SBIN_PASS,"-1.90,-25.85"
d1491,1,HBIN_1,SBIN_PASS,"-1.90,-21.55"
d1492,1,HBIN_1,SBIN_PASS,"-1.90,-17.25"
d1493,0,HBIN_2,SBIN_PROBE_WEAR,"-1.90,-12.95"
d1494,0,HBIN_4,SBIN_GAIN_LOW,"-1.90,-8.65"
d1495,1,HBIN_1,SBIN_PASS,"-1.90,-4.35"
d1496,1,HBIN_1,SBIN_PASS,"-1.90,-0.05"
d1497,1,HBIN_1,SBIN_PASS,"-1.90,4.25"
d1498,1,HBIN_1,SBIN_PASS,"-1.90,8.55"
d1499,1,HBIN_1,SBIN_PASS,"-1.90,12.85"
d1500,1,HBIN_1,SBIN_PASS,"-1.90,17.15"
d1501,1,HBIN_1,SBIN_PASS,"-1.90,21.45"
d1502,1,HBIN_1,SBIN_PASS,"-1.90,25.75"
d1503,1,HBIN_1,SBIN_PASS,"-1.90,30.05"
d1504,1,HBIN_1,SBIN_PASS,"-1.90,34.35"
d1505,1,HBIN_1,SBIN_PASS,"-1.90,38.65"
d1506,1,HBIN_1,SBIN_PASS,"-1.90,42.95"
d1507,0,HBIN_2,SBIN_PROBE_WEAR,"-1.90,47.25"
d1508,1,HBIN_1,SBIN_PASS,"-1.90,51.55"
d1509,1,HBIN_1,SBIN_PASS,"-1.90,55.85"
d1510,0,HBIN_2,SBIN_PROBE_WEAR,"-1.90,60.15"
d1511,1,HBIN_1,SBIN_PASS,"-1.90,64.45"
d1512,1,HBIN_1,SBIN_PASS,"-1.90,68.75"
d1513,1,HBIN_1,SBIN_PASS,"-1.90,73.05"
d1514,1,HBIN_1,SBIN_PASS,"-1.90,77.35"
d1515,1,HBIN_1,SBIN_PASS,"-1.90,81.65"
d1516,1,HBIN_1,SBIN_PASS,"-1.90,85.95"
d1517,1,HBIN_1,SBIN_PASS,"-1.90,90.25"
d1518,1,HBIN_1,SBIN_PASS,"-1.90,94.55"
d1519,1,HBIN_1,SBIN_PASS,"-1.90,98.85"
d1520,1,HBIN_1,SBIN_PASS,"-1.90,103.15"
d1521,0,HBIN_2,SBIN_OPEN_PAD,"-1.90,107.45"
d1522,1,HBIN_1,SBIN_PASS,"-1.90,111.75"
d1523,1,HBIN_1,SBIN_PASS,"-1.90,116.05"
d1524,1,HBIN_1,SBIN_PASS,"-1.90,120.35"
d1525,0,HBIN_2,SBIN_PROBE_WEAR,"-1.90,124.65"
d1526,1,HBIN_1,SBIN_PASS,"-1.90,128.95"
d1527,1,HBIN_1,SBIN_PASS,"-1.90,133.25"
d1528,1,HBIN_1,SBIN_PASS,"-1.90,137.55"
d1529,0,HBIN_3,SBIN_LOGIC_ERR,"-1.90,141.85"
d1530,0,HBIN_4,SBIN_IDDQ_HIGH,"3.10,-141.95"
d1531,1,HBIN_1,SBIN_PASS,"3.10,-137.65"
d1532,0,HBIN_3,SBIN_TIMING_ERR,"3.10,-133.35"
d1533,0,HBIN_2,SBIN_OPEN_PAD,"3.10,-129.05"
d1534,0,HBIN_4,SBIN_GAIN_LOW,"3.10,-124.75"
d1535,0,HBIN_2,SBIN_CONT_GND,"3.10,-120.45"
d1536,0,HBIN_3,SBIN_LOGIC_ERR,"3.10,-116.15"
d1537,1,HBIN_1,SBIN_PASS,"3.10,-111.85"
d1538,1,HBIN_1,SBIN_PASS,"3.10,-107.55"
d1539,1,HBIN_1,SBIN_PASS,"3.10,-103.25"
d1540,1,HBIN_1,SBIN_PASS,"3.10,-98.95"
d1541,0,HBIN_2,SBIN_OPEN_PAD,"3.10,-94.65"
d1542,0,HBIN_2,SBIN_PROBE_WEAR,"3.10,-90.35"
d1543,1,HBIN_1,SBIN_PASS,"3.10,-86.05"
d1544,1,HBIN_1,SBIN_PASS,"3.10,-81.75"
d1545,1,HBIN_1,SBIN_PASS,"3.10,-77.45"
d1546,1,HBIN_1,SBIN_PASS,"3.10,-73.15"
d1547,1,HBIN_1,SBIN_PASS,"3.10,-68.85"
d1548,1,HBIN_1,SBIN_PASS,"3.10,-64.55"
d1549,1,HBIN_1,SBIN_PASS,"3.10,-60.25"
d1550,1,HBIN_1,SBIN_PASS,"3.10,-55.95"
d1551,1,HBIN_1,SBIN_PASS,"3.10,-51.65"
d1552,1,HBIN_1,SBIN_PASS,"3.10,-47.35"
d1553,1,HBIN_1,SBIN_PASS,"3.10,-43.05"
d1554,1,HBIN_1,SBIN_PASS,"3.10,-38.75"
d1555,1,HBIN_1,SBIN_PASS,"3.10,-34.45"
d1556,1,HBIN_1,SBIN_PASS,"3.10,-30.15"
d1557,1,HBIN_1,SBIN_PASS,"3.10,-25.85"
d1558,1,HBIN_1,SBIN_PASS,"3.10,-21.55"
d1559,1,HBIN_1,SBIN_PASS,"3.10,-17.25"
d1560,1,HBIN_1,SBIN_PASS,"3.10,-12.95"
d1561,1,HBIN_1,SBIN_PASS,"3.10,-8.65"
d1562,1,HBIN_1,SBIN_PASS,"3.10,-4.35"
d1563,1,HBIN_1,SBIN_PASS,"3.10,-0.05"
d1564,1,HBIN_1,SBIN_PASS,"3.10,4.25"
d1565,1,HBIN_1,SBIN_PASS,"3.10,8.55"
d1566,1,HBIN_1,SBIN_PASS,"3.10,12.85"
d1567,0,HBIN_3,SBIN_PWR_ERR,"3.10,17.15"
d1568,1,HBIN_1,SBIN_PASS,"3.10,21.45"
d1569,1,HBIN_1,SBIN_PASS,"3.10,25.75"
d1570,1,HBIN_1,SBIN_PASS,"3.10,30.05"
d1571,1,HBIN_1,SBIN_PASS,"3.10,34.35"
d1572,1,HBIN_1,SBIN_PASS,"3.10,38.65"
d1573,1,HBIN_1,SBIN_PASS,"3.10,42.95"
d1574,1,HBIN_1,SBIN_PASS,"3.10,47.25"
d1575,1,HBIN_1,SBIN_PASS,"3.10,51.55"
d1576,1,HBIN_1,SBIN_PASS,"3.10,55.85"
d1577,1,HBIN_1,SBIN_PASS,"3.10,60.15"
d1578,1,HBIN_1,SBIN_PASS,"3.10,64.45"
d1579,1,HBIN_1,SBIN_PASS,"3.10,68.75"
d1580,0,HBIN_3,SBIN_LOGIC_ERR,"3.10,73.05"
d1581,1,HBIN_1,SBIN_PASS,"3.10,77.35"
d1582,1,HBIN_1,SBIN_PASS,"3.10,81.65"
d1583,1,HBIN_1,SBIN_PASS,"3.10,85.95"
d1584,1,HBIN_1,SBIN_PASS,"3.10,90.25"
d1585,0,HBIN_3,SBIN_LOGIC_ERR,"3.10,94.55"
d1586,1,HBIN_1,SBIN_PASS,"3.10,98.85"
d1587,1,HBIN_1,SBIN_PASS,"3.10,103.15"
d1588,1,HBIN_1,SBIN_PASS,"3.10,107.45"
d1589,1,HBIN_1,SBIN_PASS,"3.10,111.75"
d1590,0,HBIN_2,SBIN_PROBE_WEAR,"3.10,116.05"
d1591,0,HBIN_4,SBIN_GAIN_LOW,"3.10,120.35"
d1592,1,HBIN_1,SBIN_PASS,"3.10,124.65"
d1593,1,HBIN_1,SBIN_PASS,"3.10,128.95"
d1594,1,HBIN_1,SBIN_PASS,"3.10,133.25"
d1595,0,HBIN_2,SBIN_PROBE_WEAR,"3.10,137.55"
d1596,1,HBIN_1,SBIN_PASS,"3.10,141.85"
d1597,0,HBIN_2,SBIN_CONT_GND,"8.10,-141.95"
d1598,1,HBIN_1,SBIN_PASS,"8.10,-137.65"
d1599,1,HBIN_1,SBIN_PASS,"8.10,-133.35"
d1600,1,HBIN_1,SBIN_PASS,"8.10,-129.05"
d1601,1,HBIN_1,SBIN_PASS,"8.10,-124.75"
d1602,1,HBIN_1,SBIN_PASS,"8.10,-120.45"
d1603,0,HBIN_2,SBIN_PROBE_WEAR,"8.10,-116.15"
d1604,1,HBIN_1,SBIN_PASS,"8.10,-111.85"
d1605,1,HBIN_1,SBIN_PASS,"8.10,-107.55"
d1606,1,HBIN_1,SBIN_PASS,"8.10,-103.25"
d1607,1,HBIN_1,SBIN_PASS,"8.10,-98.95"
d1608,1,HBIN_1,SBIN_PASS,"8.10,-94.65"
d1609,1,HBIN_1,SBIN_PASS,"8.10,-90.35"
d1610,1,HBIN_1,SBIN_PASS,"8.10,-86.05"
d1611,1,HBIN_1,SBIN_PASS,"8.10,-81.75"
d1612,1,HBIN_1,SBIN_PASS,"8.10,-77.45"
d1613,1,HBIN_1,SBIN_PASS,"8.10,-73.15"
d1614,0,HBIN_2,SBIN_CONT_GND,"8.10,-68.85"
d1615,1,HBIN_1,SBIN_PASS,"8.10,-64.55"
d1616,1,HBIN_1,SBIN_PASS,"8.10,-60.25"
d1617,1,HBIN_1,SBIN_PASS,"8.10,-55.95"
d1618,1,HBIN_1,SBIN_PASS,"8.10,-51.65"
d1619,1,HBIN_1,SBIN_PASS,"8.10,-47.35"
d1620,1,HBIN_1,SBIN_PASS,"8.10,-43.05"
d1621,1,HBIN_1,SBIN_PASS,"8.10,-38.75"
d1622,1,HBIN_1,SBIN_PASS,"8.10,-34.45"
d1623,1,HBIN_1,SBIN_PASS,"8.10,-30.15"
d1624,1,HBIN_1,SBIN_PASS,"8.10,-25.85"
d1625,1,HBIN_1,SBIN_PASS,"8.10,-21.55"
d1626,1,HBIN_1,SBIN_PASS,"8.10,-17.25"
